국가서지번호,출처기관제어번호,자료유형,표제와 책임표시사항,제목,부제목,저자,발행처,발행지역,발행지코드,내용유형,크기,가격,본문언어,분야
NBC202232604,KMU202300445,시청각자료,가거나 말거나 [녹음자료] / 청청아,가거나 말거나,No data,청청아(KAC202304234),RIAK [배포],[서울],ulk,performed music,12 cm,No data,kor,음악
NBC202232604,KMU202205232,시청각자료,가고싶다 함평천지 [녹음자료] / 청용,가고싶다 함평천지,No data,청용(KAC2022E5735),RIAK [배포],[서울],ulk,performed music,12 cm,No data,kor,음악
NBC202232604,KMU202205986,시청각자료,가고픈 서귀포 [녹음자료] / 백록담,가고픈 서귀포,No data,백록담(KAC202301396),RIAK [배포],[서울],ulk,performed music,12 cm,No data,kor,음악
NBC202232604,KMU202200753,시청각자료,"가끔은 그렇게 웃어도 돼 [녹음자료] / 안세하, 산들",가끔은 그렇게 웃어도 돼,No data,안세하(KAC201997284);산들(KAC2018I7056),지니뮤직 [배포],[서울],ulk,performed music,12 cm,No data,kor,음악
NBC202232604,T16238172,시청각자료,가난해지지 않는 마음 [녹음자료]: 양다솔 에세이/ 양다솔 원작,가난해지지 않는 마음,양다솔 에세이,양다솔,오디언소리,서울,ulk,spoken word,No data,300000.0,kor,No data
NBC202232604,KMU202204997,시청각자료,"가네 가네 [녹음자료] = Go go / 안규성, 김상호",가네 가네,No data,안규성(KAC2018I7956);김상호(KAC2018I3177),RIAK [배포],[서울],ulk,performed music,12 cm,No data,kor,음악
NBC202232604,KMU202202460,시청각자료,가던길 그냥 가세요 [녹음자료] / 혜진,가던길 그냥 가세요,No data,혜진(KAC202264182),RIAK [배포],[서울],ulk,performed music,12 cm,No data,kor,음악
NBC202232604,KMU202204441,시청각자료,가라지 [녹음자료] / 양혜숙,가라지,No data,양혜숙(KAC2022E3404),RIAK [배포],[서울],ulk,performed music,12 cm,No data,kor,음악
NBC202232604,KMU202205468,시청각자료,가랑비에 젖어들 듯 [녹음자료] / 조이,가랑비에 젖어들 듯,No data,조이(KAC202200436),RIAK [배포],[서울],ulk,performed music,12 cm,No data,kor,음악
NBC202232604,KMU202205421,시청각자료,가려진 달 [녹음자료] / 윤대천,가려진 달,No data,윤대천(KAC201914303),아토엔터테인먼트 [배포],[서울],ulk,performed music,12 cm,No data,kor,음악
NBC202232605,KMU202205224,시청각자료,가로수길 그 오빠 프로젝트 [녹음자료] : no.1 / 유혜림,가로수길 그 오빠 프로젝트,no.1,유혜림(KAC2022E5708),RIAK [배포],[서울],ulk,performed music,12 cm,No data,kor,음악
NBC202232605,KMU202205306,시청각자료,가만히 널 바라보면 [녹음자료] / 박보람,가만히 널 바라보면,No data,박보람(KAC201717767),NHN벅스 [배포],[성남],ggk,performed music,12 cm,No data,kor,음악
NBC202232605,KMU202203246,시청각자료,가면 [녹음자료] / 김순희,가면,No data,김순희(KAC202297267),오감엔터테인먼트 [배포],[서울],ulk,performed music,12 cm,No data,kor,음악
NBC202232605,KMU202202775,시청각자료,가버린 그사람 [녹음자료] / 송종만,가버린 그사람,No data,송종만(KAC2021A6572),RIAK [배포],[서울],ulk,performed music,12 cm,No data,kor,음악
NBC202232605,KMU202205768,시청각자료,가벼운 인사 [녹음자료] / 틸더,가벼운 인사,No data,틸더(KAB202008742),더 볼트 [배포],[서울],ulk,performed music,12 cm,No data,kor,음악
NBC202232605,KVM202201792,시청각자료,가사·간병 방문지원 사업안내 [화상자료] : 지역자율형 사회서비스 투자사업 / 보건복지부 [편],가사·간병 방문지원 사업안내,지역자율형 사회서비스 투자사업,보건복지부,보건복지부,[세종],sjk,still image,"21 x 30 cm, 접으면 21 x 10 cm",No data,kor,"사회학,사회문제"
NBC202232605,T16255545,시청각자료,가상과 현실을 잇는 메타버스 [비디오녹화자료] .  1부. 초현실 세계가 온다 / YTN [편].,가상과 현실을 잇는 메타버스,No data,YTN,YTN [제작],서울  ,ulk,moving image,12 cm,No data,kor,"사회학,사회문제"
NBC202232605,T16255551,시청각자료,"가상과 현실을 잇는 메타버스 [비디오녹화자료] .  2부. 초고속 통신망, 초현실 세계를 열다 / YTN [편].",가상과 현실을 잇는 메타버스,No data,YTN,YTN [제작],서울  ,ulk,moving image,12 cm,No data,kor,"사회학,사회문제"
NBC202232605,T16623777,시청각자료,가상과 현실을 잇는 메타버스 [비디오녹화자료] / YTN [편].,가상과 현실을 잇는 메타버스,No data,YTN,YTN [제작],서울,ulk,moving image,12 cm,44000.0,kor,사회과학
NBC202232605,T16554853,시청각자료,가스등 아래 선 남자 [녹음자료]/ 양완영 원작,가스등 아래 선 남자,No data,양완영;강수진;장지은;윤세경;양완영;장민혁;김도영;장희문;강구한;양정화;홍진욱;김진홍,오디언소리 [공급],서울,ulk,spoken word,No data,10000.0,kor,한국문학
NBC202232606,KMU202205715,시청각자료,가슴 아픈 사랑아 [녹음자료] / 하준석,가슴 아픈 사랑아,No data,하준석(KAC2018M3245),뮤직앤뉴 [배포],[서울],ulk,performed music,12 cm,No data,kor,음악
NBC202232606,T16597516,시청각자료,가시고기 우리 아빠  [녹음자료] :  조창인 장편소설 /  조창인 지음,가시고기 우리 아빠,조창인 장편소설,조창인;임호기,도서출판산지,서울,ulk,spoken word,No data,No data,kor,한국문학
NBC202232606,KMU202204917,시청각자료,가야금 사랑 [녹음자료] / 한영애,가야금 사랑,No data,한영애(KAC202101287),RIAK [배포],[서울],ulk,performed music,12 cm,No data,kor,음악
NBC202232606,KMU202202711,시청각자료,가야금 산조 [녹음자료] / 김민지,가야금 산조,No data,김민지(KAC2021D2852),RIAK [배포],[서울],ulk,performed music,12 cm,No data,zxx,음악
NBC202232606,KMU202203325,시청각자료,가요대행진 퍼레이드 [녹음자료] / 김지향,가요대행진 퍼레이드,No data,김지향(KAC202295879),RIAK [배포],[서울],ulk,performed music,12 cm,No data,kor,음악
NBC202232606,KMU202202683,시청각자료,가요메들리 [녹음자료] / 이종학,가요메들리,No data,이종학(KAC202267408),RIAK [배포],[서울],ulk,performed music,12 cm,No data,kor,음악
NBC202232606,KMU202300354,시청각자료,가을 바람 [녹음자료] / 정영지,가을 바람,No data,정영지(KAC202288581),코부코 [배포],[서울],ulk,performed music,12 cm,No data,kor,음악
NBC202232606,KMU202204734,시청각자료,가을을 남기고 간 사람 [녹음자료] / 김동현,가을을 남기고 간 사람,No data,김동현(KAC2021T0154),RIAK [배포],[서울],ulk,performed music,12 cm,No data,kor,음악
NBC202232606,KMU202300356,시청각자료,가재 스위밍 [녹음자료] / 구보,가재 스위밍,No data,구보(KAC202304192),큐오뮤직 [배포],[서울],ulk,performed music,12 cm,No data,kor,음악
NBC202232606,KMU202300052,시청각자료,가족 [녹음자료] / 이상군,가족,No data,이상군(KAC2021S7340),캔디드뮤직 [배포],[부천],ggk,performed music,12 cm,No data,kor,음악
NBC202232607,KMU202202560,시청각자료,가족들에게 [녹음자료] / 장들레,가족들에게,No data,장들레(KAC202104091),Dreamus [배포],[서울],ulk,performed music,12 cm,No data,kor,음악
NBC202232607,T16625176,시청각자료,가족에 대해 묻다 [비디오녹화자료]: 헬로우 고스트 / 라온올제 [제작],가족에 대해 묻다,헬로우 고스트,라온올제;원은정,Raon올제 [제작],서울,ulk,moving image,12 cm,33000.0,kor,"오락,스포츠"
NBC202232607,KMU202202535,시청각자료,가족은 진화 이다 [녹음자료] / 해유람,가족은 진화 이다,No data,해유람(KAC202261777),에스비이엔티 [배포],[서울],ulk,performed music,12 cm,No data,kor,음악
NBC202232607,KMU202204735,시청각자료,가지마 [녹음자료] / 현만,가지마,No data,현만(KAC2018H2029),RIAK [배포],[서울],ulk,performed music,12 cm,No data,kor,음악
NBC202232607,KMU202202727,시청각자료,가지마오 [녹음자료] : alone / 송우주,가지마오,alone,송우주(KAC202271624),오감엔터테인먼트 [배포],[서울],ulk,performed music,12 cm,No data,kor,음악
NBC202232607,KMU202205381,시청각자료,가지마오 [녹음자료] / 여경재,가지마오,No data,여경재(KAC201903799),RIAK [배포],[서울],ulk,performed music,12 cm,No data,kor,음악
NBC202232607,KMU202300183,시청각자료,가지말라고 [녹음자료] / 안다미,가지말라고,No data,안다미(KAC201741816),RIAK [배포],[서울],ulk,performed music,12 cm,No data,kor,음악
NBC202232607,KMU202203036,시청각자료,가지말아요뛰어가자 시골로 ;최고의 여자 : [녹음자료] ; 2집 / 황경하,가지말아요뛰어가자 시골로 ;최고의 여자,2집,황경하(KAC202009971),RIAK [배포],[서울],ulk,performed music,12 cm,No data,kor,음악
NBC202232607,T16303708,시청각자료,가타카 [비디오녹화자료] / Andrew Niccol 감독,가타카,No data,Niccol Andrew;Hawke Ethan;Thurman Uma,소니픽쳐스 [공급],서울,ulk,moving image,4 3/4 in,41800.0,eng,"오락,스포츠"
NBC202232607,KMU202206118,시청각자료,가평 내 사랑 [녹음자료] / 노랑의자,가평 내 사랑,No data,노랑의자,RIAK [배포],[서울],ulk,performed music,12 cm,No data,kor,음악
NBC202232608,T16598794,시청각자료,"각기 다른 이유로 농구 명장이 된다 [비디오녹화자료]. 1, 그때는 맞고 지금은 틀리다, 마이클 조던 /  손대범 강의",각기 다른 이유로 농구 명장이 된다,No data,손대범,EBS 미디어,서울,ulk,moving image,12 cm,No data,kor,"오락,스포츠"
NBC202232608,T16598483,시청각자료,"각기 다른 이유로 농구 명장이 된다 [비디오녹화자료]. 2, 코트 위에 흑인해방이라 쓰다, 돈 해스킨스 /  손대범 강의",각기 다른 이유로 농구 명장이 된다,No data,손대범,EBS 미디어,서울,ulk,moving image,12 cm,No data,kor,"오락,스포츠"
NBC202232608,T16598484,시청각자료,"각기 다른 이유로 농구 명장이 된다 [비디오녹화자료]. 3, 따뜻한 얼음, 스티브 커 /  손대범 강의",각기 다른 이유로 농구 명장이 된다,No data,손대범,EBS 미디어,서울,ulk,moving image,12 cm,No data,kor,"오락,스포츠"
NBC202232608,T16533475,시청각자료,각자의 미식 [비디오녹화자료] / 조성규 감독,각자의 미식,No data,조성규;박규리;임원희,미디어포유 [제작] 하준사 [제공] 미디어줌 [판매],서울,ulk,moving image,12 cm,25300.0,kor,"오락,스포츠"
NBC202232608,KMU202204725,시청각자료,"각자의 자리, 각자의 시간 [녹음자료] / 김은영, 오세웅","각자의 자리, 각자의 시간",No data,주비(KAC2018G9655);오세웅(KAC201902101),사운드리퍼블리카 [배포],[서울],ulk,performed music,12 cm,No data,kor,음악
NBC202232608,KMU202202665,시청각자료,갈 곳 잃은 나의 마음은 [녹음자료] / 김담소,갈 곳 잃은 나의 마음은,No data,김담소(KAC2018C4719),미러볼뮤직 [배포],[서울],ulk,performed music,12 cm,No data,kor,음악
NBC202232608,KMU202202544,시청각자료,"갈까부다 [녹음자료] / 두번째달 ; feat. 박인혜, 김준수",갈까부다,No data,박인혜;김준수;두번째달(KAB201710128),사운드프레스 [배포],[서울],ulk,performed music,12 cm,No data,kor,음악
NBC202232608,KMU202205606,시청각자료,"갈까부다 [녹음자료] / 임재현, 지현아",갈까부다,No data,임재현(KAC2022B3480);지현아(KAC2022A7348),헉스뮤직 [배포],[서울],ulk,performed music,12 cm,No data,kor,음악
NBC202232608,T16595615,시청각자료,감동주의보 [비디오녹화자료] : 어쨌든 로맨스 코미디 / 김우석 감독,감동주의보,어쨌든 로맨스 코미디,김우석;홍수아;洪秀儿;최웅,Alpha [제공] 미디어허브 [DVD제작] 미디어룩 [DVD판매],[서울],ulk,moving image,12 cm,No data,kor,"오락,스포츠"
NBC202232608,T16596778,시청각자료,감동주의보 [비디오녹화자료] : 어쨌든 로맨스 코미디 / 김우석 감독,감동주의보,어쨌든 로맨스 코미디,김우석;홍수아;최웅;기주봉,미디어허브,서울,ulk,moving image,12 cm,No data,kor,"공연예술,매체예술"
NBC202232609,KMU202201997,시청각자료,감성음악 [녹음자료] : vol.4 / CT,감성음악,vol.4,임희원;CT(KAB202200092),RIAK [배포],[서울],ulk,performed music,12 cm,No data,kor,음악
NBC202232609,KMU202300413,시청각자료,감성작품집 [녹음자료] : 4호 / 감성감별사,감성작품집,4호,잔(KAC2021F2339);감성감별사(KAB202100150),오감엔터테인먼트 [배포],[서울],ulk,performed music,12 cm,No data,kor,음악
NBC202232609,T16598795,시청각자료,"감자가 내게 가르쳐 준 것들 [비디오녹화자료]. 1, 나다움으로 승부하라 /  이미소 강의",감자가 내게 가르쳐 준 것들,No data,이미소,EBS 미디어,서울,ulk,moving image,12 cm,No data,kor,경제학
NBC202232609,T16598485,시청각자료,"감자가 내게 가르쳐 준 것들 [비디오녹화자료]. 2, 오답 없이는 정답도 없다 /  이미소 강의",감자가 내게 가르쳐 준 것들,No data,이미소,EBS 미디어,서울,ulk,moving image,12 cm,No data,kor,경제학
NBC202232609,T16598486,시청각자료,"감자가 내게 가르쳐 준 것들 [비디오녹화자료]. 3, 우리 회사는 직원의 밭입니다 /  이미소 강의",감자가 내게 가르쳐 준 것들,No data,이미소,EBS 미디어,서울,ulk,moving image,12 cm,No data,kor,경제학
NBC202232609,T16598487,시청각자료,"감자가 내게 가르쳐 준 것들 [비디오녹화자료]. 4, 민첩하고 유연하게 포기하라 /  이미소 강의",감자가 내게 가르쳐 준 것들,No data,이미소,EBS 미디어,서울,ulk,moving image,12 cm,No data,kor,경제학
NBC202232609,KMU202203314,시청각자료,감자퀴즈송 [녹음자료] / 소윤,감자퀴즈송,No data,소윤,블렌딩 [배포],[서울],ulk,performed music,12 cm,No data,kor,음악
NBC202232609,T16672833,시청각자료,감정 어휘 [녹음자료] : 모호한 감정을 선명하게 밝혀 내 삶을 살게 해주는 말 공부 / 유선경 원작,감정 어휘,모호한 감정을 선명하게 밝혀 내 삶을 살게 해주는 말 공부,유선경,오디언소리,서울,ulk,spoken word,No data,No data,kor,심리학 
NBC202232609,T16625177,시청각자료,감정의 세계를 통해 나를 묻다 [비디오녹화자료]: 인사이드 아웃 / 라온올제 [제작],감정의 세계를 통해 나를 묻다,인사이드 아웃,라온올제;원은정,Raon올제 [제작],서울,ulk,moving image,12 cm,33000.0,kor,"오락,스포츠"
NBC202232609,T16151759,시청각자료,감정이 아니라고 말할 때 [녹음자료] / 성유미 원작,감정이 아니라고 말할 때,No data,성유미,오디언소리,서울,ulk,spoken word,No data,No data,kor,심리학 
NBC202232610,KMU202203152,시청각자료,감흥 [녹음자료] / 이지윤,감흥,No data,이지윤(KAC202278590),RIAK [배포],[서울],ulk,performed music,12 cm,No data,zxx,음악
NBC202232610,T16569016,시청각자료,갓길로 달리는 코뿔소 [비디오녹화자료] / 황동석 감독,갓길로 달리는 코뿔소,No data,황동석;결휘;문창길;김소이,kt alpha [제공] 비디오여행 [제작·판매],[서울],ulk,moving image,4 3/4 in,25300.0,kor,"오락,스포츠"
NBC202232610,KVM202300366,시청각자료,강릉 [비디오녹화자료] / 각본 / 감독: 윤영빈,강릉,No data,윤영빈(KAC2019A6794);남지웅(KAC2018D0377);이찬남(KAC2019A4223);유오성(KAC2018C8389);장혁(KAC201325812);오대환(KAC2018C4168);박성근(KAC201981438),조이앤시네마 [제공] 노바미디어 [제작] 에이스미디어 [판매],[서울],ulk,moving image,12 cm,25300.0,kor,"공연예술,매체예술"
NBC202232610,KMU202300119,시청각자료,강박 [녹음자료] = Obsession / yemin,강박,No data,Yemin(KAC2020L8166),루미넌트엔터테인먼트 [배포],[서울],ulk,performed music,12 cm,No data,kor,음악
NBC202232610,KMU202201879,시청각자료,"강신웅 로고·브랜드송 [녹음자료] / 신나, 김나솔",강신웅 로고·브랜드송,No data,신나(KAC201818238);김나솔,RIAK [배포],[서울],ulk,performed music,12 cm,No data,kor,음악
NBC202232610,T16591351,시청각자료,"강제혁신 [비디오녹화자료]. 1부, 권력의지 / 이주희 연출 ; EBS [기획·제작]",강제혁신,No data,이주희;김석훈;한국교육방송공사,EBS 미디어,서울,ulk,moving image,12 cm,29700.0,kor,"공연예술,매체예술"
NBC202232610,T16591352,시청각자료,"강제혁신 [비디오녹화자료]. 2부, 경쟁하는 권력 / 이주희 연출; EBS [기획·제작]",강제혁신,No data,이주희;김석훈;한국교육방송공사,EBS 미디어,서울,ulk,moving image,12 cm,29700.0,kor,"공연예술,매체예술"
NBC202232610,T16591353,시청각자료,"강제혁신 [비디오녹화자료]. 3부, 혁신의 조건 / 이주희 연출; EBS [기획·제작]",강제혁신,No data,이주희;김석훈;한국교육방송공사,EBS 미디어,서울,ulk,moving image,12 cm,29700.0,kor,"공연예술,매체예술"
NBC202232610,KJM202200018,시청각자료,강종호 동요 [녹음자료] / 강종호,강종호 동요,No data,강종호,RIAK [배포],[서울],ulk,performed music,12 cm,No data,eng,음악
NBC202232610,KMU202202208,시청각자료,"강천산 애기단풍그러거나 말거나 ;애향의 노래 ;향우[녹음자료] . 2 / 임종수,온리",강천산 애기단풍그러거나 말거나 ;애향의 노래 ;향우,No data,임종수(KAC2018J9775);온리(KAB202211305),태평양레코드,[서울],ulk,performed music,12 cm,No data,kor,음악
NBC202232611,KMU202202208,시청각자료,"강천산 애기단풍그러거나 말거나 ;애향의 노래 ;향우[녹음자료] . 1 / 임종수,온리",강천산 애기단풍그러거나 말거나 ;애향의 노래 ;향우,No data,임종수(KAC2018J9775);온리(KAB202211305),태평양레코드,[서울],ulk,performed music,12 cm,No data,kor,음악
NBC202232611,KVM202300417,시청각자료,강호아녀 [비디오녹화자료] / 编剧 / 导演: 贾樟柯,강호아녀,No data,지아장커(KAC201007772);시산상삼;자오타오(KAC2020K9300);랴오판(KAC2020L1203),에스와이코마드 [제공] 이든그루 [제작·판매],[서울],ulk,moving image,12 cm,25300.0,chi,"공연예술,매체예술"
NBC202232611,KMU202203279,시청각자료,강호중 [녹음자료] / 강호중,강호중,No data,강호중(KAC201924126),바른음원협동조합 [배포],[서울],ulk,performed music,12 cm,No data,kor,음악
