국가서지번호,출처기관제어번호,자료유형,표제와 책임표시사항,제목,부제목,저자,발행처,발행지역,발행지코드,내용유형,크기,가격,본문언어,분야
NBC202229807,KMO202318938,공공간행물,"나주동학농민혁명의 재조명 / 집필: 김봉곤, 김양식, 김희태, 나천수, 나카츠카 아키라, 박경중, 박맹수, 야규 마코토, 이노우에 가츠오, 이영기, 한규무",나주동학농민혁명의 재조명,No data,김봉곤(KAC201221210);김양식(KAC201307743);김희태(KAC201731168);나천수;나카쓰카 아키라(KAC199641041);박경중;박맹수(KAC201318684);야규 마코토(KAC200611090);이노우에 가쓰오(KAC200302649);이영기;한규무(KAC201508709),나주시,나주,jnk,text,23 cm,No data,kor,아시아
NBC202229807,T16377498,공공간행물,나주시 지하수관리계획 요약보고서 / 나주시청 [편],나주시 지하수관리계획 요약보고서,No data,나주시청,나주시,나주시,jnk,text,30 cm,No data,kor,지학
NBC202234001,CNTS-00128141327,공공간행물,"낙농데이터 융복합을 위한 데이터 수집장치 및 서비스 모델 개발 연구 [전자자료]  / 낙농진흥회, 애그리로보텍, 충남대학교, 중앙대학교, 조재준, 함영화, 서성원, 박재화",낙농데이터 융복합을 위한 데이터 수집장치 및 서비스 모델 개발 연구,No data,낙농진흥회;애그리로보텍;충남대학교;중앙대학교;조재준;함영화;서성원;박재화,농림축산식품부,No data,sjk,text,No data,No data,kor,천문학
NBC202229807,KMO202246127,공공간행물,"낙농데이터 융복합을 위한 데이터 수집장치 및 서비스모델 개발 연구 : 첨단생산기술개발사업 2021년도 최종보고서 / 주관연구기관명: 낙농진흥회 ; 협동연구기관명: 애그리로보텍, 충남대학교, 중앙대학교 ; 주관연구책임자: 조재준 ; 협동연구책임자: 함영화, 서성원, 박재화",낙농데이터 융복합을 위한 데이터 수집장치 및 서비스모델 개발 연구,첨단생산기술개발사업 2021년도 최종보고서,조재준;함영화;서성원(KAC201316574);박재화(KAC201745938);낙농진흥회(KAB202206814);애그리로보텍(KAB202202715);충남대학교(KAB201500589);중앙대학교(KAB201400231),농림축산식품부,No data,sjk,text,30 cm,No data,kor,"농업,농학"
NBC202229807,KMO202304739,공공간행물,"낙동강 물관리 빅데이터 분석을 통한 유역통합관리방안 전략도출 = Derived strategies for integrated watershed management through Nakdong river water management big data analysis : 최종보고서 : 낙동강수계 2021년도 환경기초조사사업 / 연구기관명: 한국수자원학회 ; 연구책임자: 김영도 ; 책임급 연구원: 류시완, 기서진 ; 연구원: 이주헌, 강부식, 김동수, 박용성, 김형기",낙동강 물관리 빅데이터 분석을 통한 유역통합관리방안 전략도출,최종보고서 :낙동강수계 2021년도 환경기초조사사업,김영도(KAC201804200);류시완(KAC201849085);기서진(KAC201848425);이주헌(KAC201308116);강부식(KAC201621159);김동수(KAC201523666);박용성(KAC2019G3918);김형기;한국수자원학회(KAB201500657),낙동강수계관리위원회,No data,gnk,text,30 cm,No data,kor,"공학,공업일반,토목공학,환경공학"
NBC202229807,KMO202242368,공공간행물,"낙동강 이입어종(강준치)의 분포 특성 분석 및 번성실태와 관리방안 = Spatia distribution, population growth, and the efficient management introduced fish species(Erythroculter erythropterus) in Nakdong river : 2년차 요약보고서 / 연구수행기관: 충남대학교 ; 연구책임자: 안광국 ; 참여연구원: 김지윤, 김혜진, 이호성, 임준영, 이영환, 최창윤, 마문, 남스라이, 블랜디나, 최지웅, 김창배, 원동국, 김유표, 이진왕, 조영빈, 정수빈, 박진영, 김우진, 이원경, 신경훈, 원은지, 조유상, 최현태, 조하은, 이혁제, 장지은, 최희규",낙동강 이입어종(강준치)의 분포 특성 분석 및 번성실태와 관리방안,2년차 요약보고서,안광국;김지윤;김혜진;이호성;임준영;이영환;최창윤;마문;남스라이;블랜디나;최지웅;김창배;원동국;김유표;이진왕;조영빈;정수빈;박진영;김우진;이원경;신경훈;원은지;조유상;최현태;조하은;이혁제;장지은;최희규;충남대학교(KAB201500589),낙동강수계관리위원회,No data,gnk,text,30 cm,No data,kor,동물학
NBC202229807,KMO202242367,공공간행물,"낙동강 이입어종(강준치)의 분포 특성 분석 및 번성실태와 관리방안 = Spatia distribution, population growth, and the efficient management introduced fish species(Erythroculter erythropterus) in Nakdong river : 2년차 최종보고서 / 연구수행기관: 충남대학교 ; 연구책임자: 안광국 ; 참여연구원: 김지윤, 김혜진, 이호성, 임준영, 이영환, 최창윤, 마문, 남스라이, 블랜디나, 최지웅, 김창배, 원동국, 김유표, 이진왕, 조영빈, 정수빈, 박진영, 김우진, 이원경, 신경훈, 원은지, 조유상, 최현태, 조하은, 이혁제, 장지은, 최희규",낙동강 이입어종(강준치)의 분포 특성 분석 및 번성실태와 관리방안,2년차 최종보고서,안광국;김지윤;김혜진;이호성;임준영;이영환;최창윤;마문;남스라이;블랜디나;최지웅;김창배;원동국;김유표;이진왕;조영빈;정수빈;박진영;김우진;이원경;신경훈;원은지;조유상;최현태;조하은;이혁제;장지은;최희규;충남대학교(KAB201500589),낙동강수계관리위원회,No data,gnk,text,30 cm,No data,kor,동물학
NBC202229807,KMO202306320,공공간행물,"낙동강 중·하류 지표지류(금호강, 황강) 합류부 혼합거동 조사 및 분석 : 최종보고서 / 연구기관명: 창원대학교 산학협력단 ; 연구책임자: 류시완 ; 책임급 연구원: 권재현, 김영도, 김동수, 박용성, 오상호, 김성수 ; 연구원: 고주석, 박예림, 최재윤, 이수정, 정동규, 김광수, 조부건, 김종민, 이창현, 남수한, 이민재, 김경동, 권영화, 최수인, 서영철, 이서경","낙동강 중·하류 지표지류(금호강, 황강) 합류부 혼합거동 조사 및 분석",최종보고서,류시완(KAC201849085);권재현(KAC201831700);김영도(KAC201804200);김동수(KAC201523666);박용성(KAC2019G3918);오상호(KAC201411479);김성수;고주석(KAC201864073);박예림;최재윤;이수정;정동규;김광수;조부건;김종민;이창현;남수한;이민재;김경동(KAC201863497);권영화;최수인;서영철;이서경;창원대학교.산학협력단(KAB201900211),낙동강수계관리위원회,No data,gnk,text,30 cm,No data,kor,"공학,공업일반,토목공학,환경공학"
NBC202229808,KMO202311230,공공간행물,"낙동강 하굿둑 개방의 연안환경 영향평가 지침서 개발 / 연구 책임자: 우한준 ; 참여 연구원: 구본주, 김성, 김근용, 서재환, 유주형, 윤소라, 이기섭, 이문숙, 이준호, 정주봉, 정회수, 조홍연",낙동강 하굿둑 개방의 연안환경 영향평가 지침서 개발,No data,우한준(KAC201623664);구본주(KAC201635889);김성(KAC201707782);김근용(KAC201849676);서재환(KAC201863297);유주형(KAC201622247);윤소라(KAC201718689);이기섭(KAC202303178);이문숙(KAC201318495);이준호(KAC201859590);정주봉(KAC2020E6231);정회수(KAC201413503);조홍연(KAC201411474),해양수산부,No data,sjk,text,30 cm,No data,kor,"공학,공업일반,토목공학,환경공학"
NBC202229808,KMO202301906,공공간행물,"낙동강수계 수질개선을 위한 하천구역 홍수터 수변완충기능 증진방안에 관한 연구 = A study on function enhancement of river floodplain riparian buffer zone for Nakdong river water quality improvement : 최종보고서 / 연구기관명: 한국수자원공사 ; 연구책임자: 이영기 ; 연구원: 김세근, 한상민, 우병호, 최지은, 김혜민, 김은근, 이윤아 ; 공동연구기관명: 응용생태공학회 ; 공동연구책임자: 최흥식, 조강현, 김이형, 백중철, 조형진, 진승남, 원종서, 최창호",낙동강수계 수질개선을 위한 하천구역 홍수터 수변완충기능 증진방안에 관한 연구,최종보고서,이영기;김세근;한상민;우병호;최지은;김혜민;김은근;이윤아;최흥식;조강현;김이형;백중철;조형진;진승남;원종서;최창호;한국수자원공사(KAB201400441);응용생태공학회(KAB201700758),낙동강수계관리위원회,No data,gnk,text,30 cm,No data,kor,"공학,공업일반,토목공학,환경공학"
NBC202229808,KMO202311271,공공간행물,"낙동상주 중권역 물환경관리계획 2021년 이행평가 / 연구기관명: 대구지방환경청, 한국수자원환경연구소 ; 연구책임자: 장미향 ; 연구원: 송시훈, 김재석, 김보배, 박근용",낙동상주 중권역 물환경관리계획 2021년 이행평가,No data,장미향(KAC2022B7213);송시훈(KAC2018M9814);김재석(KAC2020K1648);김보배(KAC2022B7250);박근용(KAC2022B7270);대구지방환경청(KAB201500559);한국수자원환경연구소(KAB202218564),환경부 대구지방환경청,No data,tgk,text,30 cm,No data,kor,"공학,공업일반,토목공학,환경공학"
NBC202229808,KMO202318775,공공간행물,낙엽송 체세포배 생산 메뉴얼 / 국립산림과학원 [편],낙엽송 체세포배 생산 메뉴얼,No data,국립산림과학원(KAB201500434),국립산림과학원,서울,ulk,text,22 cm,No data,kor,"농업,농학"
NBC202229808,KMO202269457,공공간행물,"난·아열대 산림생명자원 표본 제작·관리 매뉴얼 / 집필인: 최병기, 김경심, 박민지, 양주은, 양희문, 이상현",난·아열대 산림생명자원 표본 제작·관리 매뉴얼,No data,최병기;김경심;박민지;양주은(KAC2021L5908);양희문(KAC201731613);이상현(KAC202142770),국립산림과학원,서울,ulk,text,26 cm,No data,kor,식물학
NBC202229808,KMO202266304,공공간행물,"난잎으로 칼을 얻다 = Turning orchid leaves into knives / 원고: 서해성 ; 번역: 전승희, Charlotte Cockerton-airy",난잎으로 칼을 얻다,No data,서해성;전승희;Cockerton-airy Charlotte,서울특별시 이회영기념관,서울,ulk,text,27 cm,No data,kor,아시아
NBC202229808,T16672691,공공간행물,"남녀고용평등과 일·가정 양립 지원에 관한 법률 (약칭 : 남녀고용평등법) : 법령, 시행령, 시행규칙 / 법제처 국가법령정보센터 [편]",남녀고용평등과 일·가정 양립 지원에 관한 법률 (약칭 : 남녀고용평등법),"법령, 시행령, 시행규칙",법제처. 국가법령정보센터,해광출판사,부산,bnk,text,21 cm,12000,kor,"법률,법학"
NBC202229808,T16549333,공공간행물,"남도문화전. Yeosu, the history of the maritime city . 7, 여수 : 그 시절의 바다 / 최장열 [외]원고 ; 국립광주박물관 [편]",남도문화전,No data,최장열;노형신;김현희;최경환;이효종;김영희;이동희;김정희;김인덕;국립광주박물관,국집광주박물관,광주,kjk,text,30 cm,No data,kor,아시아역사
NBC202229808,KMO202248097,공공간행물,남방계 배추 품종 개발 : golden seed 프로젝트 사업 2단계 최종보고서 / 프로젝트연구개발기관명: 팜한농 ; 참여기업명: 팜한농 ; 프로젝트연구책임자: 박용 ; 참여기업책임자: 이유진,남방계 배추 품종 개발,golden seed 프로젝트 사업 2단계 최종보고서,박용;이유진;팜한농(KAB202200413),농림축산식품부,No data,sjk,text,30 cm,No data,kor,"농업,농학"
NBC202234001,CNTS-00128141383,공공간행물,"남방계 배추 품종 개발 [전자자료] : golden seed 프로젝트 사업 2단계 최종보고서  / 팜한농, 팜한농, 박용, 이유진",남방계 배추 품종 개발,golden seed 프로젝트 사업 2단계 최종보고서 ,팜한농;팜한농;박용;이유진,농림축산식품부,No data,sjk,text,No data,No data,kor,천문학
NBC202229808,KMO202304983,공공간행물,"남방외교와 경기도의 동남아 교류협력 방안 연구 / 연구기관: 고려대학교 산학협력단 ; 연구책임자: 신재혁 ; 연구원: 오지혜, 신경림",남방외교와 경기도의 동남아 교류협력 방안 연구,No data,신재혁(KAC201823407);오지혜;신경림;고려대학교.산학협력단(KAB201400217),경기도의회,No data,ggk,text,30 cm,No data,kor,정치학
NBC202229809,T16570954,공공간행물,"남북 공유 역사 문화자산 / 인천광역시(국제평화협력담당관), 인천문화재단(평화교류사업단)",남북 공유 역사 문화자산,No data,인천광역시.국제평화협력담당관;인천문화재단.평화교류사업단,인천광역시,인천,ick,text,23 cm,No data,kor,아시아역사
NBC202229809,KMO202309371,공공간행물,"남북 문화·자연유산 교류 협력의 사례와 방안 / 원고: 김유진, 노현균, 도혜선, 서재철, 이상돈, 이윤수, 이준성, 임경희, 한동욱",남북 문화·자연유산 교류 협력의 사례와 방안,No data,김유진;노현균;도혜선;서재철;이상돈;이윤수;이준성;임경희;한동욱,국립문화재연구원,대구,tjk,text,24 cm,No data,kor,예술
NBC202229809,T16567551,공공간행물,"남북의 일상적 교류 / 인천광역시(국제평화협력담당관), 인천문화재단(평화교류사업단)",남북의 일상적 교류,No data,인천광역시.국제평화협력담당관;인천문화재단.평화교류사업단,인천광역시,인천,ick,text,23 cm,No data,kor,정치학
NBC202229809,KMO202312889,공공간행물,"남북한 암용어사전 = South-North Korea cancer terminology dictionary / 지은이: 국립암센터, 고양시",남북한 암용어사전,No data,국립암센터(KAB201400362);고양시(KAB201703396),국립암센터,고양,ggk,text,20 cm,35000,kor,의학
NBC202229809,KMO202246380,공공간행물,"남양주 광릉 능침 일대 석조물 보존처리 공사 : 수리보고서 / 원고·도면: 이소민, 양재형 ; 사진: 우지성, 한아연",남양주 광릉 능침 일대 석조물 보존처리 공사,수리보고서,이소민;양재형;우지성;한아연,문화재청 궁능유적본부 ;더나루,No data,jjk,text,30 cm,No data,kor,"사회학,사회문제"
NBC202229809,KMO202316734,공공간행물,"남양주 독립운동 재조명 / 저자: 장희흥, 오경후, 성주현, 김주용",남양주 독립운동 재조명,No data,장희흥(KAC201711121);오경후(KAC201225511);성주현;김주용(KAC201232092),남양주시 문화예술과,경남,ggk,text,23 cm,No data,kor,아시아
NBC202229809,KMO202310501,공공간행물,"남양주 별내 출토복식 = Namyangju Byeolnae excavated costumes : 4-1지점 6호분 / [편]: 국립민속박물관 ; 원고: 김혜경, 노수정, 윤경희, 이새롬, 이수현, 최은수, 이은주 ; 사진촬영: 김건정 ; 일러스트: 박소현, 윤경희, 장지정 ; 영문번역: 이화여자대학교 통역번역대학원 통역번역연구소",남양주 별내 출토복식,4-1지점 6호분,김혜경;노수정;윤경희;이새롬;이수현;최은수;이은주;김건정;박소현;장지정;국립민속박물관(KAB201400267);이화여자대학교.통역번역대학원.통역번역연구소,국립민속박물관,서울,ulk,text,26 cm,No data,kor,"풍습,예절,민속학"
